match_id,draft_order,top_radiant_score,top_dire_score,top_verdict,mid_radiant_score,mid_dire_score,mid_verdict,bot_radiant_score,bot_dire_score,bot_verdict,analysis_error
8031000258,Dire Ban: Shadow Demon; Radiant Ban: Naga Siren; Radiant Ban: Beastmaster; Dire Ban: Alchemist; Radiant Ban: Invoker; Radiant Ban: Muerta; Dire Ban: Nyx Assassin; Dire Pick: Enchantress; Radiant Pick: Dawnbreaker; Dire Ban: Tusk; Dire Ban: Clockwerk; Radiant Ban: Morphling; Radiant Pick: Dark Willow; Dire Pick: Terrorblade; Dire Pick: Lion; Radiant Pick: Earth Spirit; Radiant Pick: Ogre Magi; Dire Pick: Pangolier; Dire Ban: Medusa; Radiant Ban: Doom; Radiant Ban: Mars; Dire Ban: Shadow Fiend; Dire Pick: Magnus; Radiant Pick: Dragon Knight,0,2,Dire Ahead (2 vs 0),0,0,Even Lane (0 vs 0),3,0,Radiant Ahead (3 vs 0),
8031001544,Radiant Ban: Beastmaster; Dire Ban: Shadow Demon; Dire Ban: Clockwerk; Radiant Ban: Primal Beast; Dire Ban: Naga Siren; Dire Ban: Pugna; Radiant Ban: Storm Spirit; Radiant Pick: Pangolier; Dire Pick: Sand King; Radiant Ban: Grimstroke; Radiant Ban: Invoker; Dire Ban: Snapfire; Dire Pick: Shadow Fiend; Radiant Pick: Phoenix; Radiant Pick: Dragon Knight; Dire Pick: Elder Titan; Dire Pick: Marci; Radiant Pick: Slardar; Radiant Ban: Huskar; Dire Ban: Dark Willow; Dire Ban: Muerta; Radiant Ban: Dazzle; Radiant Pick: Hoodwink; Dire Pick: Broodmother,0,0,Even Lane (0 vs 0),0,3,Dire Ahead (3 vs 0),0,1,Even Lane (0 vs 1),
8031003858,Radiant Ban: Invoker; Dire Ban: Shadow Fiend; Dire Ban: Luna; Radiant Ban: Beastmaster; Dire Ban: Marci; Dire Ban: Earth Spirit; Radiant Ban: Shadow Demon; Radiant Pick: Tusk; Dire Pick: Clockwerk; Radiant Ban: Enigma; Radiant Ban: Bristleback; Dire Ban: Visage; Dire Pick: Weaver; Radiant Pick: Jakiro; Radiant Pick: Pangolier; Dire Pick: Underlord; Dire Pick: Alchemist; Radiant Pick: Puck; Radiant Ban: Tiny; Dire Ban: Medusa; Dire Ban: Ursa; Radiant Ban: Monkey King; Radiant Pick: Lifestealer; Dire Pick: Dragon Knight,2,0,Radiant Ahead (2 vs 0),1,0,Even Lane (1 vs 0),3,0,Radiant Ahead (3 vs 0),
8031005798,Dire Ban: Beastmaster; Radiant Ban: Shadow Demon; Radiant Ban: Tusk; Dire Ban: Monkey King; Radiant Ban: Ogre Magi; Radiant Ban: Enchantress; Dire Ban: Huskar; Dire Pick: Sand King; Radiant Pick: Shadow Fiend; Dire Ban: Batrider; Dire Ban: Clockwerk; Radiant Ban: Dawnbreaker; Radiant Pick: Marci; Dire Pick: Terrorblade; Dire Pick: Jakiro; Radiant Pick: Dark Willow; Radiant Pick: Magnus; Dire Pick: Alchemist; Dire Ban: Doom; Radiant Ban: Enigma; Radiant Ban: Visage; Dire Ban: Puck; Dire Pick: Invoker; Radiant Pick: Pangolier,0,0,Even Lane (0 vs 0),0,4,Dire Ahead (4 vs 0),0,2,Dire Ahead (2 vs 0),
8031006404,Dire Ban: Timbersaw; Radiant Ban: Beastmaster; Radiant Ban: Invoker; Dire Ban: Shadow Demon; Radiant Ban: Pugna; Radiant Ban: Tusk; Dire Ban: Clockwerk; Dire Pick: Primal Beast; Radiant Pick: Muerta; Dire Ban: Lion; Dire Ban: Medusa; Radiant Ban: Monkey King; Radiant Pick: Ogre Magi; Dire Pick: Bounty Hunter; Dire Pick: Dark Willow; Radiant Pick: Tiny; Radiant Pick: Dawnbreaker; Dire Pick: Bristleback; Dire Ban: Alchemist; Radiant Ban: Huskar; Radiant Ban: Pangolier; Dire Ban: Luna; Dire Pick: Ember Spirit; Radiant Pick: Dragon Knight,0,0,Even Lane (0 vs 0),0,0,Even Lane (0 vs 0),0,2,Dire Ahead (2 vs 0),
8031008183,Radiant Ban: Muerta; Dire Ban: Pangolier; Dire Ban: Nyx Assassin; Radiant Ban: Monkey King; Dire Ban: Bounty Hunter; Dire Ban: Visage; Radiant Ban: Shadow Demon; Radiant Pick: Shadow Fiend; Dire Pick: Snapfire; Radiant Ban: Sand King; Radiant Ban: Tusk; Dire Ban: Clockwerk; Dire Pick: Luna; Radiant Pick: Marci; Radiant Pick: Beastmaster; Dire Pick: Crystal Maiden; Dire Pick: Pudge; Radiant Pick: Vengeful Spirit; Radiant Ban: Ember Spirit; Dire Ban: Queen of Pain; Dire Ban: Puck; Radiant Ban: Sniper; Radiant Pick: Void Spirit; Dire Pick: Tiny,4,0,Radiant Ahead (4 vs 0),0,1,Even Lane (0 vs 1),2,0,Radiant Ahead (2 vs 0),
8031008262,Dire Ban: Magnus; Radiant Ban: Shadow Demon; Radiant Ban: Alchemist; Dire Ban: Naga Siren; Radiant Ban: Nature's Prophet; Radiant Ban: Pangolier; Dire Ban: Primal Beast; Dire Pick: Muerta; Radiant Pick: Luna; Dire Ban: Doom; Dire Ban: Sand King; Radiant Ban: Morphling; Radiant Pick: Clockwerk; Dire Pick: Mars; Dire Pick: Elder Titan; Radiant Pick: Dark Willow; Radiant Pick: Bristleback; Dire Pick: Medusa; Dire Ban: Puck; Radiant Ban: Invoker; Radiant Ban: Storm Spirit; Dire Ban: Monkey King; Dire Pick: Earth Spirit; Radiant Pick: Earthshaker,0,3,Dire Ahead (3 vs 0),0,2,Dire Ahead (2 vs 0),0,1,Even Lane (0 vs 1),
8031011460,Radiant Ban: Muerta; Dire Ban: Shadow Demon; Dire Ban: Visage; Radiant Ban: Beastmaster; Dire Ban: Monkey King; Dire Ban: Shadow Fiend; Radiant Ban: Enchantress; Radiant Pick: Naga Siren; Dire Pick: Dragon Knight; Radiant Ban: Pugna; Radiant Ban: Chen; Dire Ban: Doom; Dire Pick: Tusk; Radiant Pick: Lion; Radiant Pick: Timbersaw; Dire Pick: Batrider; Dire Pick: Sand King; Radiant Pick: Medusa; Radiant Ban: Anti-Mage; Dire Ban: Pangolier; Dire Ban: Ember Spirit; Radiant Ban: Invoker; Radiant Pick: Earth Spirit; Dire Pick: Dark Seer,6,0,Radiant Ahead (6 vs 0),3,0,Radiant Ahead (3 vs 0),2,0,Radiant Ahead (2 vs 0),
8031013655,Radiant Ban: Shadow Demon; Dire Ban: Broodmother; Dire Ban: Primal Beast; Radiant Ban: Doom; Dire Ban: Shadow Fiend; Dire Ban: Invoker; Radiant Ban: Magnus; Radiant Pick: Lion; Dire Pick: Oracle; Radiant Ban: Dawnbreaker; Radiant Ban: Morphling; Dire Ban: Sand King; Dire Pick: Rubick; Radiant Pick: Night Stalker; Radiant Pick: Bounty Hunter; Dire Pick: Bristleback; Dire Pick: Luna; Radiant Pick: Ursa; Radiant Ban: Outworld Devourer; Dire Ban: Storm Spirit; Dire Ban: Queen of Pain; Radiant Ban: Earth Spirit; Radiant Pick: Templar Assassin; Dire Pick: Viper,0,0,Even Lane (0 vs 0),4,0,Radiant Ahead (4 vs 0),1,0,Even Lane (1 vs 0),
8031019060,Dire Ban: Invoker; Radiant Ban: Naga Siren; Radiant Ban: Enchantress; Dire Ban: Shadow Demon; Radiant Ban: Tusk; Radiant Ban: Riki; Dire Ban: Sand King; Dire Pick: Pangolier; Radiant Pick: Storm Spirit; Dire Ban: Pugna; Dire Ban: Beastmaster; Radiant Ban: Puck; Radiant Pick: Muerta; Dire Pick: Lion; Dire Pick: Chen; Radiant Pick: Shadow Fiend; Radiant Pick: Clockwerk; Dire Pick: Dragon Knight; Dire Ban: Doom; Radiant Ban: Dawnbreaker; Radiant Ban: Centaur Warrunner; Dire Ban: Timbersaw; Dire Pick: Slardar; Radiant Pick: Mars,0,1,Even Lane (0 vs 1),0,1,Even Lane (0 vs 1),2,0,Radiant Ahead (2 vs 0),
8031020213,Radiant Ban: Invoker; Dire Ban: Tusk; Dire Ban: Shadow Fiend; Radiant Ban: Doom; Dire Ban: Dragon Knight; Dire Ban: Zeus; Radiant Ban: Shadow Demon; Radiant Pick: Clockwerk; Dire Pick: Visage; Radiant Ban: Pugna; Radiant Ban: Dark Willow; Dire Ban: Medusa; Dire Pick: Snapfire; Radiant Pick: Axe; Radiant Pick: Muerta; Dire Pick: Alchemist; Dire Pick: Lich; Radiant Pick: Morphling; Radiant Ban: Huskar; Dire Ban: Pangolier; Dire Ban: Earth Spirit; Radiant Ban: Puck; Radiant Pick: Storm Spirit; Dire Pick: Ember Spirit,4,0,Radiant Ahead (4 vs 0),3,0,Radiant Ahead (3 vs 0),0,1,Even Lane (0 vs 1),
8031025332,Radiant Ban: Phoenix; Dire Ban: Shadow Demon; Dire Ban: Beastmaster; Radiant Ban: Clockwerk; Dire Ban: Naga Siren; Dire Ban: Invoker; Radiant Ban: Centaur Warrunner; Radiant Pick: Pugna; Dire Pick: Muerta; Radiant Ban: Io; Radiant Ban: Enchantress; Dire Ban: Puck; Dire Pick: Bounty Hunter; Radiant Pick: Hoodwink; Radiant Pick: Sand King; Dire Pick: Primal Beast; Dire Pick: Templar Assassin; Radiant Pick: Morphling; Radiant Ban: Doom; Dire Ban: Queen of Pain; Dire Ban: Razor; Radiant Ban: Huskar; Radiant Pick: Underlord; Dire Pick: Monkey King,0,3,Dire Ahead (3 vs 0),2,0,Radiant Ahead (2 vs 0),4,0,Radiant Ahead (4 vs 0),
8031026498,Dire Ban: Bristleback; Radiant Ban: Beastmaster; Radiant Ban: Enigma; Dire Ban: Invoker; Radiant Ban: Shadow Fiend; Radiant Ban: Shadow Demon; Dire Ban: Templar Assassin; Dire Pick: Omniknight; Radiant Pick: Tusk; Dire Ban: Kunkka; Dire Ban: Night Stalker; Radiant Ban: Dawnbreaker; Radiant Pick: Visage; Dire Pick: Pangolier; Dire Pick: Lion; Radiant Pick: Bloodseeker; Radiant Pick: Crystal Maiden; Dire Pick: Lina; Dire Ban: Medusa; Radiant Ban: Puck; Radiant Ban: Storm Spirit; Dire Ban: Queen of Pain; Dire Pick: Luna; Radiant Pick: Primal Beast,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8031037376,Dire Ban: Earth Spirit; Radiant Ban: Shadow Fiend; Radiant Ban: Naga Siren; Dire Ban: Beastmaster; Radiant Ban: Alchemist; Radiant Ban: Pangolier; Dire Ban: Enchantress; Dire Pick: Tusk; Radiant Pick: Clockwerk; Dire Ban: Nyx Assassin; Dire Ban: Doom; Radiant Ban: Visage; Radiant Pick: Dark Willow; Dire Pick: Jakiro; Dire Pick: Vengeful Spirit; Radiant Pick: Centaur Warrunner; Radiant Pick: Luna; Dire Pick: Medusa; Dire Ban: Invoker; Radiant Ban: Puck; Radiant Ban: Storm Spirit; Dire Ban: Sniper; Dire Pick: Queen of Pain; Radiant Pick: Ember Spirit,7,0,Radiant Ahead (7 vs 0),5,0,Radiant Ahead (5 vs 0),6,0,Radiant Ahead (6 vs 0),
8031044386,Radiant Ban: Doom; Dire Ban: Naga Siren; Dire Ban: Pugna; Radiant Ban: Alchemist; Dire Ban: Invoker; Dire Ban: Luna; Radiant Ban: Bristleback; Radiant Pick: Chen; Dire Pick: Primal Beast; Radiant Ban: Batrider; Radiant Ban: Ogre Magi; Dire Ban: Muerta; Dire Pick: Shadow Demon; Radiant Pick: Beastmaster; Radiant Pick: Dark Willow; Dire Pick: Io; Dire Pick: Gyrocopter; Radiant Pick: Morphling; Radiant Ban: Huskar; Dire Ban: Puck; Dire Ban: Earth Spirit; Radiant Ban: Monkey King; Radiant Pick: Storm Spirit; Dire Pick: Dazzle,0,0,Even Lane (0 vs 0),1,0,Even Lane (1 vs 0),3,0,Radiant Ahead (3 vs 0),
8031067568,Dire Ban: Broodmother; Radiant Ban: Shadow Fiend; Radiant Ban: Phoenix; Dire Ban: Naga Siren; Radiant Ban: Pugna; Radiant Ban: Storm Spirit; Dire Ban: Clockwerk; Dire Pick: Shadow Demon; Radiant Pick: Muerta; Dire Ban: Tusk; Dire Ban: Pangolier; Radiant Ban: Dawnbreaker; Radiant Pick: Enchantress; Dire Pick: Dark Willow; Dire Pick: Magnus; Radiant Pick: Terrorblade; Radiant Pick: Void Spirit; Dire Pick: Dragon Knight; Dire Ban: Beastmaster; Radiant Ban: Invoker; Radiant Ban: Earth Spirit; Dire Ban: Morphling; Dire Pick: Queen of Pain; Radiant Pick: Bristleback,5,0,Radiant Ahead (5 vs 0),0,4,Dire Ahead (4 vs 0),3,0,Radiant Ahead (3 vs 0),
8031082249,Radiant Ban: Primal Beast; Dire Ban: Invoker; Dire Ban: Nyx Assassin; Radiant Ban: Beastmaster; Dire Ban: Io; Dire Ban: Alchemist; Radiant Ban: Doom; Radiant Pick: Chen; Dire Pick: Shadow Demon; Radiant Ban: Broodmother; Radiant Ban: Shadow Fiend; Dire Ban: Visage; Dire Pick: Enchantress; Radiant Pick: Dawnbreaker; Radiant Pick: Gyrocopter; Dire Pick: Bristleback; Dire Pick: Monkey King; Radiant Pick: Puck; Radiant Ban: Earthshaker; Dire Ban: Hoodwink; Dire Ban: Crystal Maiden; Radiant Ban: Tiny; Radiant Pick: Dragon Knight; Dire Pick: Pangolier,5,0,Radiant Ahead (5 vs 0),7,0,Radiant Ahead (7 vs 0),4,0,Radiant Ahead (4 vs 0),
8031084458,Radiant Ban: Enchantress; Dire Ban: Naga Siren; Dire Ban: Shadow Fiend; Radiant Ban: Batrider; Dire Ban: Shadow Demon; Dire Ban: Doom; Radiant Ban: Alchemist; Radiant Pick: Pugna; Dire Pick: Tusk; Radiant Ban: Dawnbreaker; Radiant Ban: Luna; Dire Ban: Beastmaster; Dire Pick: Dragon Knight; Radiant Pick: Timbersaw; Radiant Pick: Lion; Dire Pick: Chen; Dire Pick: Visage; Radiant Pick: Monkey King; Radiant Ban: Invoker; Dire Ban: Morphling; Dire Ban: Medusa; Radiant Ban: Tiny; Radiant Pick: Pangolier; Dire Pick: Earthshaker,3,0,Radiant Ahead (3 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8031088527,Radiant Ban: Doom; Dire Ban: Muerta; Dire Ban: Pangolier; Radiant Ban: Alchemist; Dire Ban: Shadow Demon; Dire Ban: Visage; Radiant Ban: Tusk; Radiant Pick: Sand King; Dire Pick: Shadow Fiend; Radiant Ban: Clockwerk; Radiant Ban: Invoker; Dire Ban: Luna; Dire Pick: Ogre Magi; Radiant Pick: Naga Siren; Radiant Pick: Keeper of the Light; Dire Pick: Pugna; Dire Pick: Centaur Warrunner; Radiant Pick: Medusa; Radiant Ban: Puck; Dire Ban: Monkey King; Dire Ban: Ember Spirit; Radiant Ban: Anti-Mage; Radiant Pick: Storm Spirit; Dire Pick: Templar Assassin,1,0,Even Lane (1 vs 0),0,6,Dire Ahead (6 vs 0),0,1,Even Lane (0 vs 1),
8031105215,Radiant Ban: Earth Spirit; Dire Ban: Invoker; Dire Ban: Shadow Demon; Radiant Ban: Chen; Dire Ban: Tusk; Dire Ban: Shadow Fiend; Radiant Ban: Naga Siren; Radiant Pick: Alchemist; Dire Pick: Dark Willow; Radiant Ban: Timbersaw; Radiant Ban: Pangolier; Dire Ban: Sand King; Dire Pick: Phoenix; Radiant Pick: Pugna; Radiant Pick: Clockwerk; Dire Pick: Enchantress; Dire Pick: Storm Spirit; Radiant Pick: Puck; Radiant Ban: Medusa; Dire Ban: Doom; Dire Ban: Broodmother; Radiant Ban: Dragon Knight; Radiant Pick: Centaur Warrunner; Dire Pick: Luna,3,1,Radiant Ahead (3 vs 1),6,0,Radiant Ahead (6 vs 0),2,3,Even Lane (2 vs 3),
8031105244,Radiant Ban: Terrorblade; Dire Ban: Beastmaster; Dire Ban: Luna; Radiant Ban: Clockwerk; Dire Ban: Shadow Fiend; Dire Ban: Timbersaw; Radiant Ban: Tusk; Radiant Pick: Nyx Assassin; Dire Pick: Jakiro; Radiant Ban: Bristleback; Radiant Ban: Puck; Dire Ban: Doom; Dire Pick: Earthshaker; Radiant Pick: Invoker; Radiant Pick: Batrider; Dire Pick: Medusa; Dire Pick: Night Stalker; Radiant Pick: Dark Seer; Radiant Ban: Queen of Pain; Dire Ban: Windranger; Dire Ban: Drow Ranger; Radiant Ban: Pangolier; Radiant Pick: Monkey King; Dire Pick: Viper,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),2,0,Radiant Ahead (2 vs 0),
8031110629,Dire Ban: Invoker; Radiant Ban: Shadow Demon; Radiant Ban: Sand King; Dire Ban: Enchantress; Radiant Ban: Pangolier; Radiant Ban: Beastmaster; Dire Ban: Tusk; Dire Pick: Clockwerk; Radiant Pick: Crystal Maiden; Dire Ban: Alchemist; Dire Ban: Luna; Radiant Ban: Medusa; Radiant Pick: Shadow Fiend; Dire Pick: Hoodwink; Dire Pick: Terrorblade; Radiant Pick: Dark Willow; Radiant Pick: Mars; Dire Pick: Monkey King; Dire Ban: Storm Spirit; Radiant Ban: Morphling; Radiant Ban: Dragon Knight; Dire Ban: Puck; Dire Pick: Dawnbreaker; Radiant Pick: Queen of Pain,0,4,Dire Ahead (4 vs 0),0,3,Dire Ahead (3 vs 0),0,5,Dire Ahead (5 vs 0),
8031113110,Dire Ban: Muerta; Radiant Ban: Shadow Demon; Radiant Ban: Clockwerk; Dire Ban: Tusk; Radiant Ban: Gyrocopter; Radiant Ban: Doom; Dire Ban: Primal Beast; Dire Pick: Pangolier; Radiant Pick: Beastmaster; Dire Ban: Monkey King; Dire Ban: Shadow Fiend; Radiant Ban: Enchantress; Radiant Pick: Silencer; Dire Pick: Crystal Maiden; Dire Pick: Snapfire; Radiant Pick: Rubick; Radiant Pick: Sven; Dire Pick: Centaur Warrunner; Dire Ban: Invoker; Radiant Ban: Medusa; Radiant Ban: Bristleback; Dire Ban: Puck; Dire Pick: Morphling; Radiant Pick: Ember Spirit,6,0,Radiant Ahead (6 vs 0),3,0,Radiant Ahead (3 vs 0),2,3,Even Lane (2 vs 3),
8031113737,Dire Ban: Nyx Assassin; Radiant Ban: Beastmaster; Radiant Ban: Shadow Demon; Dire Ban: Tusk; Radiant Ban: Dawnbreaker; Radiant Ban: Naga Siren; Dire Ban: Muerta; Dire Pick: Timbersaw; Radiant Pick: Storm Spirit; Dire Ban: Morphling; Dire Ban: Clockwerk; Radiant Ban: Puck; Radiant Pick: Dark Willow; Dire Pick: Ogre Magi; Dire Pick: Lion; Radiant Pick: Dragon Knight; Radiant Pick: Crystal Maiden; Dire Pick: Tiny; Dire Ban: Pangolier; Radiant Ban: Medusa; Radiant Ban: Shadow Fiend; Dire Ban: Sand King; Dire Pick: Terrorblade; Radiant Pick: Doom,1,0,Even Lane (1 vs 0),3,0,Radiant Ahead (3 vs 0),0,3,Dire Ahead (3 vs 0),
8031115514,Radiant Ban: Terrorblade; Dire Ban: Sand King; Dire Ban: Beastmaster; Radiant Ban: Dawnbreaker; Dire Ban: Enchantress; Dire Ban: Chen; Radiant Ban: Shadow Demon; Radiant Pick: Ogre Magi; Dire Pick: Invoker; Radiant Ban: Morphling; Radiant Ban: Clockwerk; Dire Ban: Puck; Dire Pick: Tusk; Radiant Pick: Shadow Fiend; Radiant Pick: Dark Willow; Dire Pick: Mars; Dire Pick: Hoodwink; Radiant Pick: Primal Beast; Radiant Ban: Luna; Dire Ban: Earth Spirit; Dire Ban: Pangolier; Radiant Ban: Broodmother; Radiant Pick: Tiny; Dire Pick: Gyrocopter,2,0,Radiant Ahead (2 vs 0),5,0,Radiant Ahead (5 vs 0),2,0,Radiant Ahead (2 vs 0),
8031120238,Dire Ban: Silencer; Radiant Ban: Enigma; Radiant Ban: Nyx Assassin; Dire Ban: Troll Warlord; Radiant Ban: Bounty Hunter; Radiant Ban: Lich; Dire Ban: Clockwerk; Dire Pick: Jakiro; Radiant Pick: Shadow Fiend; Dire Ban: Storm Spirit; Dire Ban: Lion; Radiant Ban: Sniper; Radiant Pick: Invoker; Dire Pick: Medusa; Dire Pick: Axe; Radiant Pick: Tusk; Radiant Pick: Marci; Dire Pick: Witch Doctor; Dire Ban: Anti-Mage; Radiant Ban: Puck; Radiant Ban: Huskar; Dire Ban: Bristleback; Dire Pick: Queen of Pain; Radiant Pick: Dawnbreaker,2,0,Radiant Ahead (2 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8031121577,Radiant Ban: Storm Spirit; Dire Ban: Naga Siren; Dire Ban: Enchantress; Radiant Ban: Primal Beast; Dire Ban: Beastmaster; Dire Ban: Pangolier; Radiant Ban: Invoker; Radiant Pick: Sand King; Dire Pick: Muerta; Radiant Ban: Shadow Fiend; Radiant Ban: Mars; Dire Ban: Medusa; Dire Pick: Clockwerk; Radiant Pick: Shadow Demon; Radiant Pick: Snapfire; Dire Pick: Dragon Knight; Dire Pick: Timbersaw; Radiant Pick: Luna; Radiant Ban: Earth Spirit; Dire Ban: Doom; Dire Ban: Slardar; Radiant Ban: Puck; Radiant Pick: Queen of Pain; Dire Pick: Ember Spirit,0,0,Even Lane (0 vs 0),1,0,Even Lane (1 vs 0),0,6,Dire Ahead (6 vs 0),
8031121667,Dire Ban: Shadow Demon; Radiant Ban: Naga Siren; Radiant Ban: Enchantress; Dire Ban: Beastmaster; Radiant Ban: Medusa; Radiant Ban: Sand King; Dire Ban: Shadow Fiend; Dire Pick: Tusk; Radiant Pick: Clockwerk; Dire Ban: Luna; Dire Ban: Gyrocopter; Radiant Ban: Bristleback; Radiant Pick: Pangolier; Dire Pick: Primal Beast; Dire Pick: Winter Wyvern; Radiant Pick: Grimstroke; Radiant Pick: Alchemist; Dire Pick: Drow Ranger; Dire Ban: Centaur Warrunner; Radiant Ban: Puck; Radiant Ban: Invoker; Dire Ban: Mars; Dire Pick: Earth Spirit; Radiant Pick: Monkey King,3,0,Radiant Ahead (3 vs 0),1,3,Dire Ahead (3 vs 1),1,0,Even Lane (1 vs 0),
8031137845,Dire Ban: Muerta; Radiant Ban: Naga Siren; Radiant Ban: Shadow Demon; Dire Ban: Beastmaster; Radiant Ban: Enchantress; Radiant Ban: Tusk; Dire Ban: Dazzle; Dire Pick: Batrider; Radiant Pick: Pangolier; Dire Ban: Clockwerk; Dire Ban: Shadow Fiend; Radiant Ban: Earth Spirit; Radiant Pick: Dark Willow; Dire Pick: Lion; Dire Pick: Sand King; Radiant Pick: Pugna; Radiant Pick: Luna; Dire Pick: Alchemist; Dire Ban: Doom; Radiant Ban: Storm Spirit; Radiant Ban: Ember Spirit; Dire Ban: Timbersaw; Dire Pick: Underlord; Radiant Pick: Bristleback,0,2,Dire Ahead (2 vs 0),0,6,Dire Ahead (6 vs 0),0,5,Dire Ahead (5 vs 0),
8031150417,Radiant Ban: Enchantress; Dire Ban: Tiny; Dire Ban: Shadow Demon; Radiant Ban: Chen; Dire Ban: Clockwerk; Dire Ban: Beastmaster; Radiant Ban: Invoker; Radiant Pick: Tusk; Dire Pick: Pugna; Radiant Ban: Dawnbreaker; Radiant Ban: Alchemist; Dire Ban: Shadow Fiend; Dire Pick: Pangolier; Radiant Pick: Monkey King; Radiant Pick: Lion; Dire Pick: Batrider; Dire Pick: Terrorblade; Radiant Pick: Morphling; Radiant Ban: Doom; Dire Ban: Enigma; Dire Ban: Visage; Radiant Ban: Queen of Pain; Radiant Pick: Timbersaw; Dire Pick: Sand King,3,3,Even Lane (3 vs 3),2,0,Radiant Ahead (2 vs 0),0,0,Even Lane (0 vs 0),
8031154930,Dire Ban: Beastmaster; Radiant Ban: Primal Beast; Radiant Ban: Tusk; Dire Ban: Sand King; Radiant Ban: Doom; Radiant Ban: Clockwerk; Dire Ban: Shadow Fiend; Dire Pick: Shadow Demon; Radiant Pick: Chen; Dire Ban: Pangolier; Dire Ban: Lycan; Radiant Ban: Earthshaker; Radiant Pick: Alchemist; Dire Pick: Bounty Hunter; Dire Pick: Dragon Knight; Radiant Pick: Dawnbreaker; Radiant Pick: Phoenix; Dire Pick: Timbersaw; Dire Ban: Queen of Pain; Radiant Ban: Puck; Radiant Ban: Lina; Dire Ban: Huskar; Dire Pick: Visage; Radiant Pick: Storm Spirit,3,1,Radiant Ahead (3 vs 1),7,0,Radiant Ahead (7 vs 0),4,0,Radiant Ahead (4 vs 0),
8031158992,Radiant Ban: Invoker; Dire Ban: Alchemist; Dire Ban: Zeus; Radiant Ban: Enchantress; Dire Ban: Monkey King; Dire Ban: Shadow Demon; Radiant Ban: Clockwerk; Radiant Pick: Shadow Fiend; Dire Pick: Visage; Radiant Ban: Medusa; Radiant Ban: Tusk; Dire Ban: Pugna; Dire Pick: Warlock; Radiant Pick: Abaddon; Radiant Pick: Muerta; Dire Pick: Lion; Dire Pick: Dawnbreaker; Radiant Pick: Huskar; Radiant Ban: Viper; Dire Ban: Axe; Dire Ban: Centaur Warrunner; Radiant Ban: Morphling; Radiant Pick: Spirit Breaker; Dire Pick: Sniper,0,7,Dire Ahead (7 vs 0),0,4,Dire Ahead (4 vs 0),0,7,Dire Ahead (7 vs 0),
8031176540,Radiant Ban: Nyx Assassin; Dire Ban: Invoker; Dire Ban: Shadow Fiend; Radiant Ban: Bounty Hunter; Dire Ban: Lion; Dire Ban: Silencer; Radiant Ban: Sniper; Radiant Pick: Nature's Prophet; Dire Pick: Techies; Radiant Ban: Queen of Pain; Radiant Ban: Timbersaw; Dire Ban: Viper; Dire Pick: Bristleback; Radiant Pick: Tusk; Radiant Pick: Io; Dire Pick: Zeus; Dire Pick: Spectre; Radiant Pick: Lone Druid; Radiant Ban: Huskar; Dire Ban: Puck; Dire Ban: Muerta; Radiant Ban: Lina; Radiant Pick: Axe; Dire Pick: Necrophos,6,0,Radiant Ahead (6 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8031187982,Radiant Ban: Sand King; Dire Ban: Nyx Assassin; Dire Ban: Beastmaster; Radiant Ban: Lich; Dire Ban: Monkey King; Dire Ban: Luna; Radiant Ban: Rubick; Radiant Pick: Magnus; Dire Pick: Io; Radiant Ban: Marci; Radiant Ban: Muerta; Dire Ban: Invoker; Dire Pick: Pudge; Radiant Pick: Pugna; Radiant Pick: Chen; Dire Pick: Witch Doctor; Dire Pick: Tiny; Radiant Pick: Lone Druid; Radiant Ban: Pangolier; Dire Ban: Timbersaw; Dire Ban: Storm Spirit; Radiant Ban: Medusa; Radiant Pick: Warlock; Dire Pick: Kunkka,7,0,Radiant Ahead (7 vs 0),3,2,Even Lane (3 vs 2),4,0,Radiant Ahead (4 vs 0),
8031199890,Dire Ban: Primal Beast; Radiant Ban: Naga Siren; Radiant Ban: Tusk; Dire Ban: Doom; Radiant Ban: Clockwerk; Radiant Ban: Pangolier; Dire Ban: Timbersaw; Dire Pick: Alchemist; Radiant Pick: Pugna; Dire Ban: Luna; Dire Ban: Dragon Knight; Radiant Ban: Keeper of the Light; Radiant Pick: Ogre Magi; Dire Pick: Muerta; Dire Pick: Dawnbreaker; Radiant Pick: Shadow Fiend; Radiant Pick: Sand King; Dire Pick: Puck; Dire Ban: Tiny; Radiant Ban: Shadow Demon; Radiant Ban: Enchantress; Dire Ban: Monkey King; Dire Pick: Phoenix; Radiant Pick: Ember Spirit,6,0,Radiant Ahead (6 vs 0),4,0,Radiant Ahead (4 vs 0),3,2,Even Lane (3 vs 2),
